tle_id,tle_chain_id,tle_company_name,tle_address,tle_city,tle_province,tle_postal_code,tle_market_segment,tle_menu_type,tle_years_in_business,tle_number_employees,tle_chain_units,tle_annual_sales_estimate,tle_average_check,tle_website,tle_latitude,tle_longitude,tle_yelp_url,tle_facebook_url,tle_opentable_url,tle_mp_food_beverage_disposables_purchase
CA02100019195728,CA05090001123506,STARBUCKS COFFEE,250 QUEEN ST W,TORONTO,ON,M5V1Z7,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.6499976,-79.3910366,http://www.yelp.com/biz/starbucks-toronto-92,https://www.facebook.com/Starbucks,,399021.14
CA02110011308130,CA05090011134921,TIM HORTONS,1750 FINCH AVE E,NORTH YORK,ON,M2J2X5,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.7937001,-79.3503718,http://www.yelp.com/biz/tim-hortons-toronto-116,http://www.facebook.com/TimHortons,,427278.44
CA02159151558015,,JAVA JUNCTION,1750 FINCH AVE E,NORTH YORK,ON,M2J2X5,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.7962753,-79.3481648,,,,73612.84
CA02163696309915,CA05090011134921,TIM HORTONS,200-6750 CENTURY AVE,MISSISSAUGA,ON,L5N0B7,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.600583,-79.744057,,,,432627.58
CA02100015607816,CA05090001123506,STARBUCKS COFFEE,2193 YONGE ST,TORONTO,ON,M4S2B2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.7050651,-79.3979551,http://www.yelp.com/biz/starbucks-toronto-43,https://www.facebook.com/Starbucks,,396883.02
CA02151404799706,CA05090001123506,STARBUCKS COFFEE,1564 ROYAL YORK RD,ETOBICOKE,ON,M9P3C3,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.696427,-79.533443,http://www.yelp.com/biz/starbucks-toronto-189,,,803609.45
CA02155001779811,,FOODWARE CAFE,3401 DUFFERIN ST,NORTH YORK,ON,M6A2T9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.7275369,-79.457692,,,,73369.57
CA02157919434307,CA05090011134921,TIM HORTONS,ASEC - 3 TERMINAL LEVEL TWO DEPARTURES,MISSISSAUGA,ON,L5P1B2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,,,,,,761924.26
CA02100018183815,CA05090011134921,TIM HORTONS,201 LLOYD MANOR RD,ETOBICOKE,ON,M9B6H6,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.timhortons.com,43.6752325,-79.55783,,http://www.facebook.com/TimHortons,,430235.69
CA02110011602428,CA05090011134921,TIM HORTONS,1309 LAWRENCE AVE E,NORTH YORK,ON,M3A1C6,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"<=$500,000",$5 TO $7,http://www.timhortons.com,43.7407191,-79.3245998,,http://www.facebook.com/TimHortons,,427321.93
CA02100016871404,CA05090011134921,TIM HORTONS,5250 DUNDAS ST W,ETOBICOKE,ON,M9B1A9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,OVER 50,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.638476,-79.5380393,http://www.yelp.com/biz/tim-hortons-etobicoke-16,http://www.facebook.com/TimHortons,,429496.38
CA02162941552410,,SHARETEA,89 QUEENS QUAY W,TORONTO,ON,M5J2T5,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,http://www.1992sharetea.com/,43.640319,-79.378838,,,,152878.92
CA02155149200210,,CREEDS COFFEE BAR,390 DUPONT ST,TORONTO,ON,M5R1V9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,http://www.creedscoffeebar.com/,43.67387,-79.410961,,,,83441.72
CA02100015505314,CA05090011134921,TIM HORTONS,1900 O'CONNOR DR,NORTH YORK,ON,M4A1X2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,20 TO 49,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.7234099,-79.3022672,http://www.yelp.com/biz/tim-hortons-north-york-23,http://www.facebook.com/TimHortons,,426713.09
CA02139613190812,CA05090011134921,TIM HORTONS,200 FRONT ST W,TORONTO,ON,M5V3K2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.644991,-79.38587,http://www.yelp.com/biz/tim-hortons-toronto-58,http://www.facebook.com/TimHortons,,432410.13
CA02140689665509,CA05090001123506,STARBUCKS COFFEE,6974 FINANCIAL DR,MISSISSAUGA,ON,L5N8J4,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.6109664,-79.7486152,,http://www.facebook.com/starbuckscanada,,337892.4
CA02151101938703,,COCO FRESH TEA & JUICE,3300 MIDLAND AVE,SCARBOROUGH,ON,M1V4A1,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,https://cocofreshtea.ca,43.806205,-79.289287,,https://www.facebook.com/cocoteaontario/photos/our-scarborough-location-at-3300-midland-ave-36-scarborough-on-m1v-4a1-scarborou/638950139625786/,,110611.18
CA02161947851823,CA05090001123102,SECOND CUP,1 DUNDAS ST W,TORONTO,ON,M5G1Z3,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,101-250 UNITS,"$500,001 - $1,000,000",$5 TO $7,http://www.secondcup.com,43.656202,-79.381511,,,,74507.59
CA02159953426624,,MERMAID CAFE,1 CENTRE ISLAND PARK,TORONTO,ON,M5J1A7,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.6479,-79.3808,,,,88016.95
CA02142145101625,,SWEET HOUSE COFFEE,543 MARLEE AVE,NORTH YORK,ON,M6B3J3,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.70883,-79.44373,,https://www.facebook.com/pages/Sweet-House-Restaurant/320091361452296,,36765.87
CA02174965479616,,TEA TIME CAFE,1987 LAWRENCE AVE E,SCARBOROUGH,ON,M1R2Z2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,1 TO 2 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,,,,,,36751.13
CA02100020279314,CA05090011134921,TIM HORTONS,885 BRITANNIA RD W,MISSISSAUGA,ON,L5V2X8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,20 TO 49,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.608117,-79.701002,http://www.yelp.com/biz/tim-hortons-mississauga-6,http://www.facebook.com/TimHortons,,433627.82
CA02158322594326,CA05090011134921,TIM HORTONS,91 GUILDWOOD PKWY,SCARBOROUGH,ON,M1E1P1,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.74665368,-79.20032269,,https://www.facebook.com/pages/Tim-Hortons/580010475406697?nr,,853687.11
CA02147976268007,CA05090001114307,COUNTRY STYLE DONUTS,3089 LAKE SHORE BLVD W,ETOBICOKE,ON,M8V3W8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.countrystyle.com/index.cfm,43.5990518,-79.5128181,,,,99766.88
CA02100015888805,CA05090011134921,TIM HORTONS,4567 DIXIE RD,MISSISSAUGA,ON,L4W1S2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,10 TO 19,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.6359604,-79.617546,,http://www.facebook.com/TimHortons,,432975.49
CA02100019981007,CA05090001123506,STARBUCKS COFFEE,446 SPADINA RD,TORONTO,ON,M5P3M2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,1 TO 4,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.6889655,-79.4128275,http://www.yelp.com/biz/starbucks-toronto-73,https://www.facebook.com/Starbucks,,400191.05
CA02161608432520,,SAFEHOUSE COFFEE,1613 DUNDAS ST W,TORONTO,ON,M6K1T9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,http://www.safehousecoffeeto.com/,43.649872,-79.435379,,,,76445.78
CA02100018737200,,TREATS,1700 SHEPPARD AVE E,NORTH YORK,ON,M2J5G9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,43.776098,-79.34588,http://www.yelp.com/biz/tarts-treats-and-coffee-north-york,https://www.facebook.com/pages/Tarts-Treats-and-Coffee/188936091498152,,107814.72
CA02158698652700,CA05090011134921,TIM HORTONS,123 GUILDWOOD PKY,SCARBOROUGH,ON,M1E4V2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,,,,,,214204.58
CA02158163925612,,MANIC COFFEE,633 BLOOR ST W,TORONTO,ON,M6G1K8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,43.6643322,-79.4144186,,,,88052.33
CA02152375485621,CA05090011134921,TIM HORTONS,1 MOUNT PLEASANT RD,TORONTO,ON,M4Y2Y5,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.6704059,-79.37946797,,https://www.facebook.com/pages/Ontario-Out-of-Doors-Magazine/572407056258712?nr,,259707.01
CA02154880722418,,JAVA STOP,3100 ELLESMERE RD,SCARBOROUGH,ON,M1E4C2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.7849747,-79.1949137,,,,72359.66
CA02100015953602,CA05090011134921,TIM HORTONS,2708 KEELE ST,NORTH YORK,ON,M3M2G1,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.725957,-79.482414,http://www.yelp.com/biz/tim-hortons-toronto-140,http://www.facebook.com/TimHortons,,429061.49
CA02138016491200,CA05090001123506,STARBUCKS COFFEE,1205-5140 YONGE ST,NORTH YORK,ON,M2N6L7,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.768165,-79.412871,http://www.yelp.com/biz/starbucks-north-york-11,http://www.facebook.com/starbuckscanada,,402571.22
CA02151766954510,CA05090001123506,STARBUCKS COFFEE,5019 SPECTRUM WAY,MISSISSAUGA,ON,L4W5A1,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,,,http://www.yelp.com/biz/starbucks-mississauga-42,https://www.facebook.com/Starbucks/posts/starbucks-at-5019-spectrum-way-mississauga-on-l4w-5a1i-am-disgusted-beyond-disgu/10154222322133057/,,198643.22
CA02100017653715,CA05090011134921,TIM HORTONS,550 ST CLAIR AVE W,TORONTO,ON,M6C1A5,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.682829,-79.421198,http://www.yelp.com/biz/tim-hortons-toronto-94,http://www.facebook.com/TimHortons,,429800.8
CA02141459058821,,NOSTALGIA COFFEE COMPANY,855 O'CONNOR DR,EAST YORK,ON,M4B2S7,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,43.7067539,-79.3117194,http://www.yelp.com/biz/nostalgia-coffee-toronto,https://www.facebook.com/NostalgiaCoffeeCompany,,122143.26
CA02174984744601,,COFFEE ISLAND,925 BAY ST,TORONTO,ON,M5S3L4,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,1 TO 2 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,http://www.coffeeisland.ca/,,,,,,130335.76
CA02150695143324,CA05090001123506,STARBUCKS COFFEE,6301 SILVER DART DR,MISSISSAUGA,ON,L5P1B2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,,,,,,402813.27
CA02158250361428,CA05090011134921,TIM HORTONS,960 WARDEN AVE,SCARBOROUGH,ON,M1L4C9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.733888,-79.290117,,,,864646.31
CA02110011445711,CA05090001123506,STARBUCKS COFFEE,1842 QUEEN ST E,TORONTO,ON,M4L6T3,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,10 TO 19,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.6684356,-79.3078185,http://www.yelp.com/biz/starbucks-toronto-126,https://www.facebook.com/Starbucks,,396721.65
CA02100020120507,CA05090011134921,TIM HORTONS,4820 SHEPPARD AVE E,SCARBOROUGH,ON,M1S5M8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,20 TO 49,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.7914996,-79.250089,http://www.yelp.com/biz/tim-hortons-north-york-33,http://www.facebook.com/TimHortons,,432540.6
CA02158532262422,CA05090011134921,TIM HORTONS,171 EAST LIBERTY ST,TORONTO,ON,M6K3P6,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.6378916,-79.4189995,http://www.yelp.com/biz/tim-hortons-toronto-147,https://www.facebook.com/pages/category/Cafe/Tim-Hortons-252504331875671/,,1028077.6
CA02165938316513,,5 ELEMENTS ESPRESSO BAR,131 AVENUE RD,TORONTO,ON,M5R2H7,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,43.673789,-79.396243,,,,62124.49
CA02130750542619,CA05090011134921,TIM HORTONS,6897 FINCH AVE W,ETOBICOKE,ON,M9W0A6,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.734646,-79.617598,,http://www.facebook.com/TimHortons,,426278.2
CA02151317854208,CA05090001123506,STARBUCKS COFFEE,300 FRONT ST W,TORONTO,ON,M5V0E9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.643979,-79.3894679,http://www.yelp.com/biz/starbucks-toronto-205,https://www.facebook.com/pages/Starbucks/693586444045272,,510097.58
CA02158867501814,,NU BUGEL,240 AUGUSTA AVE,TORONTO,ON,M5T2L7,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,http://nubugel.com/,43.6553784,-79.4025774,http://www.yelp.com/biz/nu-b%25C3%25BCgel-toronto,https://www.facebook.com/nubugel/?rf=682331041859443,,97221.93
CA02100022339804,CA05090001123102,SECOND CUP,307 QUEEN ST W,TORONTO,ON,M5V2A4,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,101-250 UNITS,"<=$500,000",$5 TO $7,http://www.secondcup.com,43.649679,-79.3912322,http://www.yelp.com/biz/the-second-cup-toronto-13,http://www.facebook.com/SecondCup,,122818.01
CA02174971769920,,EL CHI CHAI SHOP,130 HARBORD ST,TORONTO,ON,M5S1G8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,1 TO 2 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,http://www.elchichaishop.com/,,,,,,104005.3
CA02100015515018,CA05090001123102,SECOND CUP,808 YORK MILLS RD,NORTH YORK,ON,M3B1X8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,101-250 UNITS,"<=$500,000",$5 TO $7,http://www.secondcup.com,43.7537467,-79.3578957,http://www.yelp.com/biz/the-second-cup-north-york-5,http://www.facebook.com/SecondCup,,124166.83
CA02150910670925,CA05150564926526,AROMA ESPRESSO BAR,430 WEST KING ST,TORONTO,ON,M5V1K1,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,10-50 UNITS,"<=$500,000",$5 TO $7,http://www.aroma.ca/,43.6458339,-79.3940117,,https://www.facebook.com/pages/category/Restaurant/Aroma-Espresso-Bar-Canada-1104014829728051/,,149261.89
CA02153712517307,CA05120022627207,LA PREP,5150 YONGE ST,NORTH YORK,ON,M2N6L8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,51-100 UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.laprep.com,43.7686325,-79.4134771,http://www.yelp.com/biz/la-prep-north-york-2,https://www.facebook.com/pages/la-prep-North-York-Centre/199190413446754,,99491.7
CA02100019400328,CA05090011134921,TIM HORTONS,895 JANE ST,YORK,ON,M6N4C4,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,20 TO 49,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.677062,-79.495471,http://www.yelp.com/biz/tim-hortons-york-5,http://www.facebook.com/TimHortons,,426756.58
CA02100018760920,CA05090011134921,TIM HORTONS,3270 EGLINTON AVE E,SCARBOROUGH,ON,M1J2H6,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,20 TO 49,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.7440836,-79.2158792,,http://www.facebook.com/TimHortons,,428191.71
CA02150285632920,,LOVELESS CAFE,1430 DUNDAS ST W,TORONTO,ON,M6J1Y5,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.649669,-79.429712,http://www.yelp.com/biz/loveless-toronto-2,https://www.facebook.com/thelovelesscafe/,,97885.06
CA02155924039111,CA05090001123506,STARBUCKS COFFEE,22 LEBOVIC AVE,SCARBOROUGH,ON,M1L4V9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,,,,,,401239.94
CA02145021671720,CA05090001114307,COUNTRY STYLE DONUTS,90 WOODBINE DOWNS BLVD,ETOBICOKE,ON,M9W5S6,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,251-500 UNITS,"<=$500,000",$5 TO $7,http://www.countrystyle.com/index.cfm,43.7395318,-79.6100169,,https://www.facebook.com/483520618807618,,100168.32
CA02174973959328,,GONG CHA,60 TOWN CENTRE CRT,SCARBOROUGH,ON,M1P0B1,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,1 TO 2 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,,,,,,52120.63
CA02120021229729,CA05090001123506,STARBUCKS COFFEE,65 DUNDAS ST E,TORONTO,ON,M5B2G8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.6555876,-79.3835228,http://www.yelp.com/biz/starbucks-toronto-91,https://www.facebook.com/Starbucks,,398577.38
CA02165074364911,,MORNINGSTAR CAFE,2085 HURONTARIO ST,MISSISSAUGA,ON,L5A4G1,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",$7 TO $10,,43.570293,-79.602226,,,,36751.13
CA02152693845816,CA05090001123506,STARBUCKS COFFEE,655 DIXON RD,ETOBICOKE,ON,M9W1J3,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.68989758,-79.58783614,,https://www.facebook.com/228477501244199,,329694.01
CA02137586648230,CA05090011134921,TIM HORTONS,STE B206,MISSISSAUGA,ON,L5M4Z5,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"<=$500,000",$5 TO $7,http://www.timhortons.com,43.5810127,-79.712635,,,,431627.33
CA02153975713608,,REEL ESPRESSO BAR,104-777 KIPLING AVE,ETOBICOKE,ON,M8Z5Z4,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,,,,,,73716.04
CA02100014796525,CA05090011134921,TIM HORTONS,941 PROGRESS AVE,SCARBOROUGH,ON,M1G3T8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.7838911,-79.2316201,,http://www.facebook.com/TimHortons,,428061.24
CA02100017389609,CA05090011134921,TIM HORTONS,40 KING ST W,TORONTO,ON,M5H3Y2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.648684,-79.3802333,,http://www.facebook.com/TimHortons,,434280.16
CA02100014898017,,ABOL BUNN CAFE,45 OVERLEA BLVD,TORONTO,ON,M4H1C3,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,1 TO 4,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,43.7052823,-79.3459868,,,,84102.64
CA02136544578110,CA05090001123506,STARBUCKS COFFEE,504 ST CLAIR AVE W,TORONTO,ON,M6C1A2,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.6831908,-79.4183697,http://www.yelp.com/biz/starbucks-toronto-56,http://www.facebook.com/starbuckscanada,,401078.57
CA02159069881810,CA05090011134921,TIM HORTONS,350 VICTORIA ST,TORONTO,ON,M5B2K3,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,2 TO 5 YEARS,UNCODED,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.6579226,-79.3805873,,https://www.facebook.com/Tim-Hortons-1494669467211321/,,518944.35
CA02100019541817,CA05090001123506,STARBUCKS COFFEE,5230 DUNDAS ST W,ETOBICOKE,ON,M9B1A8,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.starbucks.ca,43.6398902,-79.5368856,http://www.yelp.com/biz/starbucks-toronto-12,https://www.facebook.com/Starbucks,,399263.19
CA02154147773615,,836 PAPE COFFEE SHOP,836 PAPE AVE,EAST YORK,ON,M4K3T6,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,UNCODED,INDEPENDENT (1-9 UNITS),"<=$500,000",UNDER $5,,43.6834536,-79.346716,,,,72573.44
CA02100020343505,CA05090011134921,TIM HORTONS,5220 FINCH AVE E,SCARBOROUGH,ON,M1S4Z6,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.810278,-79.2558258,,http://www.facebook.com/TimHortons,,432671.07
CA02100012900001,CA05090011134921,TIM HORTONS,5014 DIXIE RD,MISSISSAUGA,ON,L4W1C9,"LSR - COFFEE SHOPS, TEA HOUSES",COFFEE / TEA,5 YEARS PLUS,5 TO 9,501+ UNITS,"$1,000,001 - $2,500,000",$5 TO $7,http://www.timhortons.com,43.635659,-79.62175,http://www.yelp.com/biz/tim-hortons-mississauga-4,http://www.facebook.com/TimHortons,,433758.29
